Pcd,Lat,Long,Duration,Old Or New,Prd Category Type,Property Type,Price
SE233TF,51.447592,-0.051264,F,N,A,S,1275000
SE233TH,51.448585,-0.047163,F,N,A,T,1053000
SE233TQ,51.446974,-0.048714,L,N,A,F,435000
SE233TY,51.439634,-0.056725,L,N,A,F,599999
SE233UH,51.437779,-0.058717,L,N,A,F,325500
SE233UH,51.437779,-0.058717,L,N,A,F,395000
SE233UH,51.437779,-0.058717,L,N,A,F,290000
SE233UN,51.438176,-0.059909,L,N,A,F,335000
SE233UP,51.439617,-0.058927,L,N,A,F,539000
SE233XP,51.440831,-0.056746,F,N,A,S,735000
SE233XP,51.440831,-0.056746,L,N,A,F,440000
SE240BG,51.45968,-0.099549,L,N,A,F,520000
SE240DD,51.454167,-0.101724,F,N,A,T,1125000
SE240EB,51.456525,-0.101335,F,N,A,T,1725000
SE240EN,51.454701,-0.104764,F,N,A,T,950000
SE240HU,51.463205,-0.100136,L,N,A,F,441250
SE240JE,51.457851,-0.102691,F,N,A,T,590000
SE240LD,51.457745,-0.108298,L,N,A,F,475000
SE240LR,51.458232,-0.108433,L,N,A,F,270000
SE240NP,51.455011,-0.106105,F,N,A,S,1400000
SE249AG,51.445612,-0.104882,L,N,A,F,460000
SE249AG,51.445612,-0.104882,L,N,A,F,525000
SE249AQ,51.44345,-0.104698,L,N,A,F,470000
SE249AQ,51.44345,-0.104698,L,N,B,F,460000
SE249HB,51.449876,-0.093897,F,N,A,T,1360000
SE249JG,51.453722,-0.090412,L,N,A,F,1042900
SE249JL,51.454312,-0.090761,L,N,A,F,905000
SE249LE,51.454077,-0.094571,F,N,A,T,1725000
SE249LG,51.454771,-0.091347,F,N,A,T,2300000
SE249LS,51.453981,-0.098619,F,N,A,T,1376250
SE249LX,51.454421,-0.099666,L,N,A,F,440500
SE249NE,51.456768,-0.096316,L,N,A,F,420000
SE249PT,51.457665,-0.089556,L,N,A,F,585000
SE249QX,51.457992,-0.096985,L,N,B,O,390000
SE254BD,51.405127,-0.075082,L,N,A,F,300000
SE254BJ,51.401995,-0.073891,L,N,A,F,292500
SE254BS,51.402828,-0.075308,F,N,A,T,630000
SE254BY,51.403087,-0.079036,F,N,A,T,520000
SE254EJ,51.403028,-0.069951,L,N,A,F,220000
SE254HN,51.400792,-0.064697,F,N,A,T,455000
SE254HR,51.400202,-0.064377,F,N,A,T,415000
SE254JN,51.398446,-0.065863,L,N,A,F,280000
SE254JZ,51.395302,-0.065547,F,N,A,T,475000
SE254NA,51.397373,-0.063505,F,N,A,T,400000
SE254NA,51.397373,-0.063505,F,N,A,T,417000
SE254NG,51.399714,-0.061494,F,N,A,T,385000
SE254NL,51.399296,-0.062345,F,N,A,T,390000
SE254QG,51.391829,-0.063785,F,N,A,S,525000
SE254QR,51.393019,-0.064537,F,N,A,T,390000
SE254XQ,51.393283,-0.064712,F,N,A,T,465000
SE255AA,51.396911,-0.077483,F,N,B,D,875000
SE255AD,51.396459,-0.076294,L,N,A,F,300000
SE255BS,51.389182,-0.069025,F,N,A,T,300000
SE255BU,51.391934,-0.069599,L,N,A,F,228500
SE255BW,51.389486,-0.069501,L,N,A,F,250000
SE255EX,51.392648,-0.079157,F,N,A,T,415000
SE255HY,51.389383,-0.06814,F,N,A,T,450000
SE255JU,51.395889,-0.07225,L,N,A,F,120000
SE255NB,51.394062,-0.074339,F,N,B,T,336000
SE255NX,51.391722,-0.068228,F,N,A,T,362000
SE255QF,51.388892,-0.090295,L,N,B,O,259999
SE256AS,51.40548,-0.0824,L,N,A,F,398000
SE256BB,51.406899,-0.084483,L,N,B,O,1000
SE256BB,51.406899,-0.084483,F,N,B,O,325000
SE256BT,51.401241,-0.078322,L,N,A,F,365000
SE256DY,51.408426,-0.088233,F,N,A,S,627500
SE256EB,51.399065,-0.075038,F,N,B,O,630000
SE256JY,51.397074,-0.084161,F,N,A,T,420000
SE256RD,51.39822,-0.09156,F,N,A,T,340000
SE256SJ,51.40438,-0.087709,F,N,A,T,450000
SE256SQ,51.40472,-0.085423,F,N,A,T,395000
SE256SZ,51.406695,-0.088504,F,N,A,T,450000
SE256TT,51.402716,-0.087692,L,N,A,F,292500
SE256XJ,51.400718,-0.082096,L,N,A,F,340982
SE264AD,51.42995,-0.04485,L,N,A,F,505000
SE264DD,51.43046,-0.038772,L,N,A,F,235000
SE264DU,51.43435,-0.055323,L,N,A,F,320000
SE264DX,51.433976,-0.055512,F,N,A,T,512000
SE264LG,51.42828,-0.05584,L,N,A,F,640000
SE264LN,51.431709,-0.056011,F,N,A,S,842100
SE264LR,51.429771,-0.056827,L,N,A,F,507500
SE264NE,51.436379,-0.063237,F,N,A,T,562000
SE264PB,51.427528,-0.048464,F,N,A,T,955000
SE264QD,51.42826,-0.056807,L,N,A,F,420000
SE264SD,51.427102,-0.053703,L,N,A,F,270000
SE265AP,51.427018,-0.035726,F,N,A,T,440000
SE265BA,51.426682,-0.033899,F,N,A,T,575000
SE265DN,51.423574,-0.047585,L,N,B,F,410000
SE265DT,51.420944,-0.047881,F,N,A,S,920000
SE265DT,51.420944,-0.047881,F,N,A,D,1100000
SE265EQ,51.425604,-0.053914,L,N,A,F,320000
SE265EQ,51.425604,-0.053914,L,N,A,F,450000
SE265EQ,51.425604,-0.053914,L,N,A,F,385000
SE265HU,51.422288,-0.055145,L,N,A,F,450000
SE265JA,51.421273,-0.054095,F,N,A,S,838000
SE265JD,51.422795,-0.053743,F,N,A,T,762500
SE265NE,51.423296,-0.05142,L,N,A,F,500000
SE265PP,51.424213,-0.052445,L,N,A,T,485000
SE265RL,51.42363,-0.04604,F,N,A,S,450000
SE265RL,51.42363,-0.04604,L,N,A,F,405000
SE265SD,51.425897,-0.041254,F,N,A,S,660000
SE266AG,51.431653,-0.068429,L,N,A,F,194000
SE266BJ,51.426936,-0.061047,L,N,A,F,241050
SE266DN,51.425925,-0.057522,F,N,B,O,8250
SE266EG,51.419425,-0.061969,L,N,A,F,500000
SE266EN,51.421149,-0.06076,L,N,A,F,417500
SE266EW,51.420779,-0.060646,L,N,A,F,400000
SE266GA,51.428611,-0.075361,L,N,A,F,465000
SE266JB,51.4309,-0.060404,F,N,B,T,323500
SE266JQ,51.430508,-0.063327,F,N,B,D,700000
SE266LT,51.435338,-0.064979,L,N,A,F,320000
SE266LX,51.43714,-0.063564,L,N,A,F,400000
SE266LY,51.434018,-0.063509,L,N,A,F,386250
SE266LY,51.434018,-0.063509,F,N,A,T,715000
SE266LZ,51.433825,-0.06323,F,N,A,T,815000
SE266NB,51.432914,-0.064177,F,N,A,T,885500
SE266NS,51.426327,-0.06769,L,N,A,F,427500
SE266RB,51.427156,-0.066187,L,N,A,F,409000
SE266RU,51.433618,-0.070331,L,N,A,F,290000
SE266RY,51.434788,-0.071447,F,N,A,T,835000
SE266SA,51.43407,-0.070456,F,N,A,T,860000
SE266SA,51.43407,-0.070456,F,N,A,T,920000
SE266UW,51.424823,-0.065969,L,N,A,F,400000
SE266UX,51.422907,-0.06208,F,N,A,T,617500
SE266XJ,51.424868,-0.058862,L,N,A,F,325000
SE266XS,51.427814,-0.072849,L,N,A,F,250000
SE270BH,51.432917,-0.111219,F,N,A,T,735000
SE270BT,51.433999,-0.111952,F,N,A,T,825000
SE270DT,51.431983,-0.10346,L,N,A,F,323500
SE270EX,51.425731,-0.100584,L,N,B,F,212500
SE270LD,51.426512,-0.107168,F,N,A,S,845000
SE270LE,51.425837,-0.108246,F,N,A,S,940000
SE270LH,51.425762,-0.111385,F,N,A,S,763186
SE270NG,51.430096,-0.113062,F,N,A,S,1265000
SE270PA,51.43274,-0.11081,L,N,A,F,312000
SE270QH,51.424257,-0.108959,L,N,A,F,375000
SE270RW,51.429686,-0.112173,F,N,A,S,1030000
SE270SE,51.426691,-0.112687,F,N,A,S,825000
SE270SG,51.42623,-0.113639,L,N,A,F,350000
SE270SY,51.42847,-0.107562,L,N,A,F,465000
SE270TA,51.427008,-0.110557,F,N,A,T,940000
SE270TA,51.427008,-0.110557,L,N,A,T,527500
SE270UF,51.42561,-0.103091,F,N,A,T,835250
SE279ED,51.437331,-0.099397,F,N,A,T,800000
SE279EJ,51.437784,-0.097954,L,N,B,F,500000
SE279EL,51.437963,-0.101256,F,N,A,D,2250000
SE279HB,51.435618,-0.098576,F,N,A,T,1812000
SE279HE,51.435928,-0.097743,L,N,A,F,510000
SE279HQ,51.436438,-0.098157,F,N,A,F,1900000
SE279HS,51.435875,-0.103932,F,N,B,O,1025000
SE279JW,51.430621,-0.101014,F,N,B,O,1414449
SE279LU,51.428842,-0.099462,L,N,A,F,350000
SE279NA,51.426159,-0.097013,F,N,A,T,780000
SE279NT,51.429612,-0.099735,L,N,B,O,445000
SE279PG,51.430246,-0.098382,L,N,A,T,449000
SE279RW,51.430322,-0.095329,L,N,A,F,375000
SE280DJ,51.496972,0.085636,F,N,A,T,247000
SE280ER,51.492771,0.082664,F,N,A,S,355000
SE280ET,51.496255,0.081972,F,N,A,T,350000
SE280GS,51.503964,0.101978,L,N,A,F,240000
SE280JS,51.499248,0.091676,F,N,A,T,340000
SE280JW,51.50007,0.093457,L,N,A,F,245000
SE288BA,51.504062,0.120557,F,N,A,T,292000
SE288EE,51.506353,0.11366,L,N,A,F,230000
SE288EE,51.506353,0.11366,L,N,A,F,245000
SE288ER,51.501166,0.108564,F,N,A,T,265000
SE288EW,51.50894,0.12479,F,N,A,T,280000
SE288FU,51.509934,0.115094,F,N,B,T,330000
SE288HE,51.505713,0.122723,L,N,A,S,328000
SE288HF,51.506323,0.122795,F,N,A,T,320000
SE288LP,51.509061,0.119593,F,N,B,T,198000
SE288PA,51.507977,0.130279,F,N,A,S,268000
SE288PD,51.508547,0.129109,F,N,A,S,290000
SE288PJ,51.509328,0.126206,L,N,A,F,191000
SE288QW,51.510919,0.13069,F,N,A,T,270000
SE288SD,51.504349,0.107126,F,N,A,S,315000
SE288SF,51.505127,0.107349,F,N,B,T,250000
SE288TH,51.502822,0.099995,F,N,A,T,350000
SE29EN,51.490354,0.111724,F,N,A,T,361500
SE29HU,51.48958,0.103737,F,N,A,S,350000
SE29LS,51.49132,0.111005,F,N,A,T,338000
SE29QE,51.48925,0.110145,F,N,A,T,341000
SE29QX,51.495577,0.115841,L,N,B,F,190000
SE29RP,51.491903,0.124069,F,N,B,D,380000
SE29UN,51.49844,0.126549,F,N,B,T,181000
SE29XH,51.493654,0.120204,L,N,B,O,14400000
SE29XZ,51.496106,0.113935,F,N,A,T,375000
SE30AA,51.467676,0.018169,F,N,B,O,950000
SE30BP,51.466927,0.006327,L,N,A,D,660000
SE30DZ,51.467956,0.025409,F,N,A,S,685000
SE30EU,51.466268,0.017963,L,N,A,F,700000
SE30EU,51.466268,0.017963,L,N,B,O,10000
SE30PG,51.472851,0.020529,F,N,A,D,1750000
SE30RF,51.469723,-0.005772,L,N,A,F,482500
SE30TL,51.467373,0.007545,L,N,B,O,30000
SE30TP,51.466188,0.006398,F,N,A,T,1005000
SE37EL,51.482641,0.007723,L,N,A,F,450000
SE37EQ,51.483956,0.017505,L,N,A,F,390000
SE37HF,51.479311,0.021419,L,N,A,F,315000
SE37JU,51.474745,0.018668,F,N,A,D,842000
SE37LR,51.483438,0.014645,L,N,A,F,440000
SE37LS,51.482953,0.012002,F,N,A,S,495000
SE37NT,51.479439,0.01084,F,N,A,T,645000
SE37PF,51.481986,0.014379,F,N,A,S,1885000
SE37QU,51.478529,0.013521,L,N,A,F,550000
SE37SF,51.482521,0.017802,F,N,A,T,1080000
SE37TW,51.475065,0.016347,L,N,A,F,412000
SE38AS,51.46784,0.027953,L,N,A,F,250000
SE38BP,51.474472,0.02721,L,N,A,F,500000
SE38DJ,51.471986,0.033133,F,N,A,S,622000
SE38NW,51.467632,0.046114,F,N,A,S,575000
SE38RA,51.465795,0.042677,F,N,A,T,325000
SE38RZ,51.473229,0.037177,F,N,A,S,515000
SE38SN,51.478238,0.023647,F,N,A,T,700000
SE38SS,51.4775,0.025789,F,N,A,T,618000
SE38TP,51.477743,0.025757,F,N,A,T,560000
SE39AB,51.463963,0.019143,F,N,A,T,661667
SE39BE,51.462586,0.016073,L,N,A,F,468000
SE39BJ,51.461406,0.016755,F,N,A,S,1500000
SE39DH,51.459959,0.024016,L,N,A,T,742000
SE39DS,51.457725,0.011152,L,N,A,F,310000
SE39FL,51.45755,0.031225,L,N,A,F,485000
SE39FN,51.45735,0.029258,L,N,A,F,485000
SE39GF,51.459291,0.029917,L,N,A,F,107500
SE39GG,51.459383,0.0308,L,N,A,F,136000
SE39GU,,,L,Y,A,F,513000
SE39GW,,,L,Y,A,F,485000
SE39GW,,,L,Y,A,F,498750
SE39LN,51.464306,0.006054,L,N,A,F,367500
SE39LS,51.465148,0.005676,L,N,A,F,380000
SE39QA,51.462912,0.034184,F,N,A,T,475000
SE39QT,51.463882,0.033752,F,N,A,T,405000
SE39SL,51.464274,0.019905,L,N,A,T,700000
SE39TF,51.463734,0.003699,L,N,A,F,775000
SE39TZ,51.463129,0.00278,L,N,A,F,700000
SE39TZ,51.463129,0.00278,L,N,A,F,690000
SE39TZ,51.463129,0.00278,L,N,A,F,850000
SE39UZ,51.461564,0.012256,L,N,A,F,480000
SE41AP,51.449602,-0.034296,F,N,A,S,725000
SE41DX,51.455299,-0.033476,L,N,A,F,535000
SE41ED,51.454239,-0.031448,F,N,A,S,673000
SE41HD,51.452963,-0.029862,L,N,B,F,345000
SE41HG,51.456219,-0.027246,F,N,A,T,810000
SE41HQ,51.454789,-0.028272,F,N,A,S,725000
SE41HT,51.45202,-0.027283,F,N,B,T,415000
SE41HZ,51.452642,-0.028955,F,N,A,T,565000
SE41JT,51.455539,-0.025865,F,N,A,T,725000
SE41NT,51.465798,-0.033787,L,N,A,F,490000
SE41PB,51.468477,-0.029425,L,N,A,F,368000
SE41PE,51.469128,-0.030203,F,N,B,O,70000
SE41RH,51.453473,-0.037224,F,N,A,T,790000
SE41SE,51.449624,-0.030236,F,N,A,T,825000
SE41SE,51.449624,-0.030236,F,N,A,T,675000
SE41SS,51.466919,-0.034113,F,N,A,T,1085000
SE41SY,51.46945,-0.031658,L,N,A,F,380000
SE41TD,51.467289,-0.031506,F,N,A,T,1430000
SE41XS,51.465488,-0.027624,F,N,A,T,515000
SE41YG,51.465664,-0.02635,L,N,A,F,444000
SE42AJ,51.462282,-0.036472,F,N,A,T,875000
SE42AW,51.459491,-0.035731,F,N,A,T,810500
SE42AZ,51.458186,-0.034604,L,N,A,F,465000
SE42DA,51.455451,-0.038291,L,N,B,F,225000
SE42DB,51.455229,-0.039538,F,N,A,T,650000
SE42DB,51.455229,-0.039538,F,N,A,T,789950
SE42DD,51.454942,-0.0385,L,N,A,F,399999
SE42DD,51.454942,-0.0385,F,N,A,T,647500
SE42DF,51.464444,-0.038855,F,N,A,T,490000
SE42DS,51.465896,-0.042292,L,N,A,F,500000
SE42LX,51.465337,-0.03683,L,N,A,F,440000
SE42LX,51.465337,-0.03683,L,N,A,F,479000
SE42NJ,51.468447,-0.040527,F,N,A,S,450000
SE42NZ,51.466464,-0.040785,L,N,A,F,335000
SE50AX,51.474811,-0.094301,L,N,A,F,627000
SE50DJ,51.482927,-0.09298,L,N,A,F,595000
SE50LA,51.477109,-0.096304,L,N,A,F,250000
SE50LL,51.477867,-0.095913,L,N,A,F,395000
SE50NQ,51.481278,-0.098348,L,N,A,F,597000
SE50PR,51.482339,-0.099413,L,N,A,F,422000
SE50RP,51.476288,-0.098945,F,N,A,T,1080000
SE57AF,51.474618,-0.093445,F,N,B,T,500000
SE57HX,51.479156,-0.092777,L,N,A,F,190000
SE57LW,51.474467,-0.088051,L,N,A,F,615000
SE57RL,51.476772,-0.085547,L,N,A,F,490000
SE57SN,51.477745,-0.086802,L,N,A,F,437000
SE58BH,51.468316,-0.085958,F,N,A,T,670000
SE58DL,51.465107,-0.08055,L,N,A,F,710000
SE58DX,51.460438,-0.093658,F,N,A,S,1040000
SE58EX,51.459701,-0.088118,F,N,A,T,680000
SE58NB,51.472681,-0.080088,F,N,A,T,1310000
SE58NJ,51.471582,-0.081631,L,N,A,F,515000
SE58NY,51.471995,-0.083788,F,N,B,O,37500
SE58NZ,51.472116,-0.084604,L,N,B,T,850000
SE58PB,51.472022,-0.085403,L,N,A,F,490000
SE58PX,51.473596,-0.079977,L,N,A,F,342500
SE58QL,51.47345,-0.08426,L,N,A,F,360000
SE58QL,51.47345,-0.08426,L,N,A,F,350000
SE58RE,51.472085,-0.088219,L,N,A,T,1970000
SE58RF,51.470208,-0.086728,F,N,A,T,2100000
SE58RF,51.470208,-0.086728,L,N,A,F,420000
SE58SP,51.472081,-0.088508,L,N,A,F,357500
SE58SQ,51.471118,-0.091759,F,N,A,T,475000
SE58TN,51.465799,-0.088194,L,N,A,F,275000
SE58UY,51.468835,-0.076434,L,N,A,F,455500
SE59AP,51.464891,-0.09759,F,N,A,T,654000
SE59HP,51.471165,-0.102412,L,N,A,F,587000
SE59HR,51.470162,-0.102151,F,N,A,T,550000
SE59HY,51.470702,-0.105512,L,N,A,F,590000
SE59JB,51.471685,-0.10347,F,N,A,T,1021000
SE59NL,51.472078,-0.096629,L,N,A,F,350000
SE59PL,51.468116,-0.097413,L,N,A,F,400000
SE59PL,51.468116,-0.097413,L,N,A,F,415000
SE59QH,51.467188,-0.100101,L,N,A,F,580000
SE59RQ,51.474916,-0.104157,L,N,A,F,710000
SE61AR,51.448469,-0.006597,L,N,A,F,340250
SE61BN,51.44164,-0.006952,F,N,A,T,520000
SE61DG,51.443621,-0.00973,F,N,A,T,530000
SE61HN,51.443417,0.002778,F,N,A,T,875000
SE61JD,51.443563,0.004212,F,N,A,S,490000
SE61LF,51.443572,0.003706,F,N,A,T,770000
SE61LJ,51.439214,0.005058,L,N,A,F,205000
SE61NQ,51.441105,0.001759,F,N,A,T,771000
SE61PR,51.433871,-0.001176,F,N,A,T,360000
SE61PZ,51.436592,0.005375,F,N,A,T,332000
SE61QX,51.440655,-0.00665,F,N,A,T,750000
SE61SU,51.440175,-0.003303,F,N,A,T,699950
SE61TD,51.436946,-0.004322,L,N,A,F,425000
SE61TD,51.436946,-0.004322,F,N,A,T,750000
SE61TJ,51.438603,0.001894,F,N,A,T,570000
SE61TW,51.435752,0.007712,F,N,A,T,485000
SE61TW,51.435752,0.007712,L,N,A,T,450000
SE61UB,51.432829,-0.002288,F,N,A,T,425000
SE61XR,51.443287,-0.003815,F,N,A,T,540500
SE61XS,51.44364,-0.007153,F,N,B,T,400000
SE61XZ,51.44433,-0.003813,F,N,A,T,755000
SE61XZ,51.44433,-0.003813,F,N,A,T,650000
SE62AR,51.44859,-0.011068,L,N,A,F,318000
SE62BP,51.446422,-0.016861,L,N,A,F,265000
SE62DY,51.44279,-0.012169,F,N,A,T,455000
SE62EJ,51.44553,-0.016255,L,N,A,F,265000
SE62LJ,51.440507,-0.017534,L,N,A,F,385000
SE62LL,51.440098,-0.019423,L,N,A,F,194250
SE62LN,51.440205,-0.017217,F,N,A,S,735000
SE62NP,51.437932,-0.012567,F,N,A,T,354255
SE62RP,51.429328,-0.013257,L,N,A,F,335000
SE62RP,51.429328,-0.013257,L,N,A,F,330000
SE62SP,51.430269,-0.013043,L,N,B,O,385000
SE62TE,51.430373,-0.015441,L,N,A,F,247500
SE62TG,51.429598,-0.014842,L,N,A,F,343000
SE63AF,51.426118,-0.015899,F,N,A,T,189000
SE63BE,51.437821,-0.020385,F,N,B,S,560000
SE63BH,51.437879,-0.021706,F,N,A,T,481510
SE63DF,51.428768,-0.017352,F,N,A,S,515000
SE63LE,51.434188,-0.021462,F,N,A,S,396000
SE63LP,51.427647,-0.026593,F,N,A,T,470000
SE63NW,51.424308,-0.026967,L,N,A,F,265000
SE63NX,51.425586,-0.013203,F,N,A,S,500000
SE63RQ,51.42545,-0.020042,F,N,A,S,352800
SE63SN,51.429216,-0.02736,L,N,A,F,245000
SE63SP,51.429979,-0.027801,F,N,A,T,422000
SE64BG,51.446049,-0.025152,L,N,A,F,162000
SE64DB,51.434574,-0.032064,F,N,A,T,510000
SE64DH,51.4355,-0.031535,F,N,A,T,450000
SE64DW,51.433351,-0.032649,F,N,B,T,480000
SE64EA,51.448787,-0.024346,L,N,B,F,320000
SE64EW,51.437792,-0.035724,F,N,A,T,553000
SE64LG,51.437251,-0.032438,F,N,A,T,587500
SE64LG,51.437251,-0.032438,L,N,A,F,355000
SE64LG,51.437251,-0.032438,L,N,A,F,450000
SE64NP,51.440984,-0.03304,F,N,A,T,785000
SE64QX,51.447987,-0.022219,F,N,A,T,592500
SE64RL,51.445683,-0.026895,F,N,B,O,46549
SE64UU,51.443321,-0.035127,F,N,A,S,985000
SE64UX,51.443158,-0.034515,L,N,A,F,406000
SE64XH,51.445682,-0.032737,F,N,A,T,750000
SE64YJ,51.445717,-0.029987,F,N,A,S,735000
SE77AB,51.484969,0.033362,F,N,B,O,510000
SE77DB,51.477734,0.034598,F,N,A,S,620000
SE77DD,51.478082,0.034225,F,N,A,S,523000
SE77EN,51.475913,0.031753,L,N,A,F,152500
SE77EY,51.479316,0.027871,F,N,A,S,880000
SE77EZ,51.479618,0.026585,F,N,B,O,35000
SE77GB,,,L,Y,A,F,440000
SE77HX,51.481504,0.024094,L,N,A,T,425000
SE77JH,51.480326,0.0241,F,N,A,T,799000
SE77LW,51.482996,0.024117,F,N,A,T,727000
SE77NT,51.484215,0.029025,F,N,A,T,750000
SE77PB,51.483191,0.027424,F,N,A,T,462000
SE77PF,51.482889,0.032394,F,N,A,T,900000
SE77PR,51.485655,0.030558,F,N,A,S,599995
SE77QF,51.487078,0.029368,F,N,A,T,612500
SE77QL,51.486839,0.026534,F,N,A,S,537500
SE77QQ,51.486661,0.028024,F,N,A,T,535000
SE77RA,51.486573,0.020602,L,N,A,F,275000
SE77RL,51.485806,0.020252,L,N,A,F,362000
SE77RR,51.486169,0.02371,L,N,A,F,430000
SE77RR,51.486169,0.02371,L,N,A,F,354910
SE77RW,51.485609,0.021755,L,N,A,F,400000
SE78AB,51.486212,0.038346,F,N,B,O,2977500
SE78AY,51.486779,0.033114,F,N,B,O,30000
SE78DP,51.49126,0.04383,L,N,B,F,165000
SE78ED,51.484914,0.047291,F,N,A,T,730000
SE78EP,51.487384,0.046407,L,N,A,F,330000
SE78SX,51.487912,0.03364,L,N,A,F,253000
SE83DZ,51.479233,-0.020352,L,N,A,F,525000
SE83ER,51.482758,-0.020369,F,N,A,T,972500
SE83GR,51.479461,-0.019492,L,N,A,F,550000
SE83GZ,51.487644,-0.034391,L,Y,A,F,600000
SE83JS,51.482348,-0.021136,L,N,A,F,363500
SE83NT,51.480794,-0.026549,L,N,B,O,600
SE83PB,51.492284,-0.032288,L,N,A,F,325000
SE84BD,51.477707,-0.031806,F,N,A,T,585000
SE84DX,51.469649,-0.02589,L,N,A,F,305000
SE84DZ,51.468414,-0.022502,F,N,A,T,1351501
SE84EN,51.470189,-0.022151,F,N,A,T,745000
SE84EN,51.470189,-0.022151,F,N,A,T,735000
SE84HJ,51.473662,-0.023355,L,N,B,O,460000
SE84HZ,51.471391,-0.024115,F,N,A,T,696000
SE84JD,51.471864,-0.022828,F,N,A,T,636000
SE84RH,51.477428,-0.024834,L,N,A,F,257000
SE84SG,51.47737,-0.021366,L,N,A,F,325000
SE85AG,51.488014,-0.040451,L,N,A,F,435000
SE85DB,51.485205,-0.03435,L,N,A,F,595000
SE85EP,51.491035,-0.038207,L,N,A,F,547000
SE85ER,51.491359,-0.038755,L,N,A,F,415000
SE85ET,51.491127,-0.039482,L,N,A,F,425000
SE85EW,51.490609,-0.038597,L,N,A,F,400000
SE85EW,51.490609,-0.038597,L,N,A,F,515000
SE85EW,51.490609,-0.038597,L,N,B,F,565000
SE85EX,51.490651,-0.037849,L,N,A,F,558000
SE85FA,51.490585,-0.039278,L,N,A,F,130000
SE85JN,51.485648,-0.043088,F,N,A,T,460000
SE85PY,51.480069,-0.028392,L,N,A,F,370000
SE91AB,51.4504,0.06165,L,N,A,F,228000
SE91HQ,51.454494,0.056365,F,N,A,T,875000
SE91HU,51.451451,0.059135,L,N,A,F,230000
SE91JS,51.465421,0.053271,F,N,A,T,472000
SE91LF,51.461861,0.052694,F,N,A,T,430000
SE91NR,51.464134,0.055906,F,N,A,T,560000
SE91PT,51.457871,0.053592,F,N,A,S,735000
SE91QD,51.459012,0.053602,F,N,A,T,525000
SE91RZ,51.456479,0.053431,F,N,A,T,712000
SE91SE,51.459343,0.055258,F,N,A,T,488000
SE91YD,51.46356,0.065007,F,N,A,S,500000
SE92BB,51.43972,0.073688,L,N,B,F,287500
SE92BG,51.43833,0.075493,L,N,A,F,360000
SE92DN,51.438324,0.072286,F,N,A,T,418000
SE92EA,51.438855,0.068152,L,N,A,F,340000
SE92EY,51.441984,0.080395,F,N,A,S,540000
SE92HZ,51.449763,0.082418,F,N,A,S,460000
SE92JL,51.44658,0.081856,F,N,A,S,685000
SE92LF,51.446825,0.085811,F,N,A,T,380000
SE92QG,51.453126,0.07988,F,N,A,S,690000
SE92RA,51.455675,0.077117,F,N,A,D,1030000
SE92RL,51.459111,0.081131,F,N,A,S,478000
SE92SD,51.448615,0.064448,F,N,A,S,565000
SE92ST,51.448806,0.062828,L,N,A,F,220000
SE92TA,51.444876,0.06337,L,N,A,F,222000
SE92TD,51.444099,0.063007,F,N,B,T,363000
SE93AH,51.43754,0.073373,L,N,A,F,300000
SE93BJ,51.431285,0.054761,L,N,A,T,235000
SE93BZ,51.43127,0.059192,F,N,A,S,370000
SE93EH,51.432826,0.052011,F,N,A,T,375000
SE93JA,51.429752,0.060102,F,N,B,T,365000
SE93JL,51.432926,0.058604,F,N,A,S,425000
SE93JU,51.431741,0.072305,F,N,A,S,499000
SE93JZ,51.428135,0.068689,F,N,A,S,470000
SE93JZ,51.428135,0.068689,F,N,A,S,465000
SE93LX,51.437061,0.053582,F,N,A,S,675000
SE93PQ,51.43239,0.070176,F,N,A,T,409000
SE93PR,51.43316,0.074916,F,N,A,T,456000
SE93PX,51.434826,0.070704,F,N,A,T,475000
SE93QE,51.43648,0.070275,F,N,A,D,980000
SE93QP,51.438028,0.064589,L,N,A,F,355000
SE93QS,51.435745,0.066558,L,N,B,F,198000
SE93SN,51.435545,0.070736,F,N,A,T,475000
SE93TA,51.432999,0.064204,F,N,A,S,600000
SE93TU,51.436131,0.073223,F,N,A,S,646000
SE93XD,51.438406,0.059455,F,N,A,S,660000
SE94AN,51.424094,0.048397,F,N,A,T,353000
SE94AQ,51.426428,0.048156,F,N,A,T,325000
SE94AY,51.439827,0.050782,L,Y,A,F,390000
SE94BG,51.425193,0.044706,F,N,A,T,345000
SE94DH,51.434981,0.042439,F,N,A,D,775000
SE94DX,51.429088,0.045182,F,N,A,T,342250
SE94HX,51.428683,0.0359,F,N,A,T,445000
SE94JE,51.429973,0.037727,F,N,A,T,202500
SE94JE,51.429973,0.037727,F,N,A,T,315000
SE94LB,51.425794,0.043266,F,N,A,T,369000
SE94LN,51.430743,0.050263,F,N,A,T,325000
SE94LY,51.427611,0.052482,F,N,B,O,2977500
SE94NA,51.428138,0.053225,F,N,A,T,420000
SE94NP,51.436438,0.039856,L,N,A,F,535000
SE94RD,51.437124,0.04534,L,N,A,F,179000
SE94RZ,51.438744,0.04629,L,N,A,F,390000
SE94SB,51.431881,0.049479,F,N,A,T,302500
SE94SW,51.43334,0.046809,F,N,A,T,275000
SE95AH,51.444055,0.051694,L,N,A,F,395000
SE95DP,51.449919,0.059311,F,N,A,D,430000
SE95EG,51.451782,0.042267,F,N,A,T,377000
SE95HS,51.448061,0.037525,F,N,A,T,325000
SE95LP,51.452065,0.030679,F,N,A,S,640000
SE95LX,51.449232,0.036915,F,N,B,T,340000
