Pcd,Lat,Long,Duration,num_Dur,Old_Or_New,num_Old,Prd_Category_Type,num_Prd,Property_Type,num_Pro,dis_station,station_dis,station_Lat,station_Lng,dis_airport,air_dis,air_Lat,air_Lng,Price
BR14RU,51.420137,0.016808,F,2,N,2,A,1,T,1.5,9.483,1,51.47,?-0.0942,31.781,0,51.1536621,0.182062,380000
BR14SB,51.424695,0.015282,F,2,N,2,A,1,T,1.5,9.107,1,51.47,?-0.0942,32.292,0,51.1536621,0.182062,492000
BR15AR,51.421988,0.017925,F,2,N,2,A,1,S,1.5,9.428,1,51.47,?-0.0942,31.945,0,51.1536621,0.182062,485000
BR15BB,51.425633,0.028673,F,2,N,2,B,2.5,T,1.5,9.841,1,51.47,?-0.0942,32.068,0,51.1536621,0.182062,417500
BR15BX,51.42279,0.02357,F,2,N,2,A,1,S,1.5,9.704,1,51.47,?-0.0942,31.891,0,51.1536621,0.182062,840000
BR15BX,51.42279,0.02357,F,2,N,2,A,1,T,1.5,9.704,1,51.47,?-0.0942,31.891,0,51.1536621,0.182062,525000
BR15DG,51.427427,0.023243,F,2,N,2,A,1,T,1.5,9.415,1,51.47,?-0.0942,32.383,0,51.1536621,0.182062,465000
BR15ES,51.428703,0.005533,F,2,N,2,B,2.5,T,1.5,8.298,1,51.47,?-0.0942,32.155,0,51.4654953,-0.454687267,310000
BR15EW,51.425554,0.012947,F,2,N,2,A,1,T,1.5,8.92,1,51.47,?-0.0942,32.44,0,51.1536621,0.182062,378000
BR15EW,51.425554,0.012947,F,2,N,2,B,2.5,T,1.5,8.92,1,51.47,?-0.0942,32.44,0,51.1536621,0.182062,310000
BR15NS,51.42432,0.008333,F,2,N,2,A,1,T,1.5,8.734,1,51.47,?-0.0942,32.414,0,51.4654953,-0.454687267,360000
BR15PD,51.429056,0.001664,F,2,N,2,A,1,T,1.5,8.053,1,51.47,?-0.0942,31.884,0,51.4654953,-0.454687267,365000
BR15PQ,51.428332,0.003013,F,2,N,2,B,2.5,T,1.5,8.176,1,51.47,?-0.0942,31.987,0,51.4654953,-0.454687267,260000
BR15QA,51.42718,-0.002187,F,2,N,2,A,1,S,1.5,7.958,1,51.47,?-0.0942,31.647,0,51.4654953,-0.454687267,395000
BR15RN,51.427547,-0.005782,F,2,N,2,A,1,S,1.5,7.735,1,51.47,?-0.0942,31.395,0,51.4654953,-0.454687267,460000
BR15RS,51.429825,-0.005438,F,2,N,2,A,1,T,1.5,7.602,1,51.47,?-0.0942,31.385,0,51.4654953,-0.454687267,435000
BR20AF,51.400157,-0.003264,F,2,N,2,A,1,T,1.5,10.002,1,51.47,?-0.0942,30.289,0,51.1536621,0.182062,625000
BR20AT,51.4065,,L,1,N,2,A,1,F,1,9.227,1,51.47,?-0.0942,31.082,0,51.1536621,0.182062,425000
BR20AY,51.411367,-0.004113,F,2,N,2,A,1,S,1.5,9.027,1,51.47,?-0.0942,31.445,0,51.1536621,0.182062,875000
BR20BA,51.412056,-0.002832,F,2,N,2,A,1,S,1.5,9.034,1,51.47,?-0.0942,31.478,0,51.1536621,0.182062,925000
BR20DY,51.405911,0.005743,F,2,N,2,A,1,T,1.5,9.939,1,51.47,?-0.0942,30.613,0,51.1536621,0.182062,437500
BR20EA,51.407132,0.004301,F,2,N,2,A,1,T,1.5,9.772,1,51.47,?-0.0942,30.777,0,51.1536621,0.182062,540000
BR20EJ,51.403786,0.010093,F,2,N,2,A,1,D,2,10.318,1,51.47,?-0.0942,30.276,0,51.1536621,0.182062,750000
BR20ES,51.402333,0.008304,F,2,N,2,A,1,S,1.5,10.349,1,51.47,?-0.0942,30.177,0,51.1536621,0.182062,548000
BR20EY,51.404931,0.004176,L,1,N,2,A,1,F,1,9.942,1,51.47,?-0.0942,30.557,0,51.1536621,0.182062,410000
BR20HH,51.402302,0.001186,L,1,N,2,A,1,F,1,10.019,1,51.47,?-0.0942,30.375,0,51.1536621,0.182062,449950
BR20HP,51.402088,-0.001023,L,1,N,2,A,1,F,1,9.937,1,51.47,?-0.0942,30.418,0,51.1536621,0.182062,370000
BR20JJ,51.401099,-0.003654,L,1,N,2,A,1,F,1,9.904,1,51.47,?-0.0942,30.395,0,51.1536621,0.182062,535000
BR20LA,51.403422,0.004613,L,1,N,2,B,2.5,F,1,10.086,1,51.47,?-0.0942,30.391,0,51.1536621,0.182062,366000
BR20NR,51.397663,-0.002582,F,2,N,2,A,1,D,2,10.249,1,51.47,?-0.0942,30.018,0,51.1536621,0.182062,957000
BR20PB,51.394396,0.00074,F,2,N,2,A,1,D,2,10.677,1,51.47,?-0.0942,29.591,0,51.1536621,0.182062,1435000
BR20QE,51.395773,0.004868,F,2,N,2,A,1,D,2,10.737,1,51.47,?-0.0942,29.609,0,51.1536621,0.182062,1560000
BR20QN,51.399627,0.013505,F,2,N,2,A,1,S,1.5,10.815,1,51.47,?-0.0942,29.757,0,51.1536621,0.182062,420000
BR20QP,51.399107,0.013424,F,2,N,2,A,1,S,1.5,10.854,1,51.47,?-0.0942,29.706,0,51.1536621,0.182062,467500
BR20RX,51.397684,0.004089,F,2,N,2,A,1,D,2,10.54,1,51.47,?-0.0942,29.825,0,51.1536621,0.182062,910000
BR20SG,51.398316,0.010773,F,2,N,2,B,2.5,O,7,10.793,1,51.47,?-0.0942,29.699,0,51.1536621,0.182062,9500
BR20SN,51.39961,0.008228,F,2,N,2,A,1,T,1.5,10.568,1,51.47,?-0.0942,29.902,0,51.1536621,0.182062,587500
BR20TD,51.395891,0.008482,L,1,N,2,A,1,F,1,10.889,1,51.47,?-0.0942,29.517,0,51.1536621,0.182062,322500
BR20XB,51.404843,-0.004397,L,1,N,2,A,1,F,1,9.552,1,51.47,?-0.0942,30.794,0,51.1536621,0.182062,270000
BR20XE,51.394554,0.009904,F,2,N,2,A,1,D,2,11.066,1,51.47,?-0.0942,29.341,0,51.1536621,0.182062,655000
BR26AL,51.360408,0.024497,F,2,N,2,A,1,D,2,14.706,1,51.47,?-0.0942,25.47,0,51.1536621,0.182062,1040000
BR26BN,51.361947,0.02965,F,2,N,2,A,1,T,1.5,14.769,1,51.47,?-0.0942,25.473,0,51.1536621,0.182062,425000
BR26BY,51.364463,0.030795,F,2,N,2,A,1,D,2,14.589,1,51.47,?-0.0942,25.695,0,51.1536621,0.182062,1540000
BR26EF,51.362385,0.042727,F,2,N,2,A,1,D,2,15.276,0,51.47,?-0.0942,25.153,0,51.1536621,0.182062,1300000
BR26EH,51.366995,0.041366,F,2,N,2,A,1,D,2,14.818,1,51.47,?-0.0942,25.662,0,51.1536621,0.182062,840000
BR26HW,51.365535,0.037451,F,2,N,2,A,1,D,2,14.774,1,51.47,?-0.0942,25.618,0,51.1536621,0.182062,680000
BR27BD,51.376432,0.018321,F,2,N,2,A,1,S,1.5,13.005,1,51.47,?-0.0942,27.265,0,51.1536621,0.182062,620000
BR27BE,51.375061,0.019094,F,2,N,2,A,1,T,1.5,13.159,1,51.47,?-0.0942,27.104,0,51.1536621,0.182062,525000
BR27BS,51.373689,0.021029,F,2,N,2,A,1,T,1.5,13.361,1,51.47,?-0.0942,26.909,0,51.1536621,0.182062,499999
BR27DL,51.376442,0.008852,F,2,N,2,A,1,S,1.5,12.621,1,51.47,?-0.0942,27.548,0,51.1536621,0.182062,395000
BR27HU,51.3808,0.004358,F,2,N,2,A,1,S,1.5,12.045,1,51.47,?-0.0942,28.12,0,51.1536621,0.182062,745000
BR27JN,51.37955,0.009577,F,2,N,2,A,1,S,1.5,12.366,1,51.47,?-0.0942,27.837,0,51.1536621,0.182062,647499
BR27JN,51.37955,0.009577,F,2,N,2,A,1,S,1.5,12.366,1,51.47,?-0.0942,27.837,0,51.1536621,0.182062,755000
BR27JR,51.378322,0.011449,F,2,N,2,A,1,S,1.5,12.553,1,51.47,?-0.0942,27.658,0,51.1536621,0.182062,535000
BR27LA,51.381802,0.017206,F,2,N,2,A,1,S,1.5,12.484,1,51.47,?-0.0942,27.84,0,51.1536621,0.182062,635000
BR27LP,51.377348,0.016852,L,1,N,2,A,1,F,1,12.862,1,51.47,?-0.0942,27.4,0,51.1536621,0.182062,250000
BR27LT,51.379496,0.014345,F,2,N,2,A,1,S,1.5,12.566,1,51.47,?-0.0942,27.69,0,51.1536621,0.182062,550000
BR27NG,51.382962,0.016193,F,2,N,2,A,1,S,1.5,12.339,1,51.47,?-0.0942,27.987,0,51.1536621,0.182062,735000
BR27NJ,51.3819,0.01517,F,2,N,2,A,1,S,1.5,12.388,1,51.47,?-0.0942,27.909,0,51.1536621,0.182062,793500
BR27NS,51.381893,0.010341,F,2,N,2,A,1,S,1.5,12.187,1,51.47,?-0.0942,28.05,0,51.1536621,0.182062,585000
BR27PS,51.383509,0.010023,F,2,N,2,A,1,T,1.5,12.029,1,51.47,?-0.0942,28.222,0,51.1536621,0.182062,395000
BR27QG,51.380865,0.006832,F,2,N,2,A,1,S,1.5,12.137,1,51.47,?-0.0942,28.052,0,51.1536621,0.182062,500000
BR27QP,51.382927,0.005629,F,2,N,2,A,1,D,2,11.902,1,51.47,?-0.0942,28.294,0,51.1536621,0.182062,810000
BR28AA,51.389873,0.056786,F,2,N,2,A,1,D,2,13.746,1,51.47,?-0.0942,27.674,0,51.1536621,0.182062,685000
BR28AX,51.393444,0.052677,F,2,N,2,A,1,D,2,13.272,1,51.47,?-0.0942,28.141,0,51.1536621,0.182062,975000
BR28DZ,51.384311,0.057557,F,2,N,2,A,1,S,1.5,14.195,1,51.47,?-0.0942,27.07,0,51.1536621,0.182062,455000
BR28ER,51.386115,0.04752,F,2,N,2,A,1,S,1.5,13.548,1,51.47,?-0.0942,27.49,0,51.1536621,0.182062,530000
BR28LQ,51.378677,0.044472,F,2,N,2,A,1,S,1.5,13.984,1,51.47,?-0.0942,26.789,0,51.1536621,0.182062,310000
BR28NU,51.375409,0.049801,F,2,N,2,A,1,S,1.5,14.503,1,51.47,?-0.0942,26.318,0,51.1536621,0.182062,435000
BR28PG,51.373021,0.043904,F,2,N,2,A,1,S,1.5,14.422,1,51.47,?-0.0942,26.218,0,51.1536621,0.182062,805000
BR28PL,51.368531,0.039954,F,2,N,2,A,1,T,1.5,14.623,1,51.47,?-0.0942,25.858,0,51.1536621,0.182062,580000
BR28PN,51.371968,0.040897,F,2,N,2,A,1,D,2,14.373,1,51.47,?-0.0942,26.186,0,51.1536621,0.182062,540000
BR28QA,51.367592,0.040128,F,2,N,2,A,1,S,1.5,14.712,1,51.47,?-0.0942,25.757,0,51.1536621,0.182062,750000
BR28QG,51.370251,0.04549,F,2,N,2,A,1,S,1.5,14.726,1,51.47,?-0.0942,25.891,0,51.1536621,0.182062,665000
BR29AT,51.393019,0.014422,F,2,N,2,A,1,D,2,11.401,1,51.47,?-0.0942,29.058,0,51.1536621,0.182062,980000
BR29AW,51.39727,0.016708,F,2,N,2,B,2.5,O,7,11.159,1,51.47,?-0.0942,29.429,0,51.1536621,0.182062,1025000
BR29DA,51.391531,0.009972,F,2,N,2,A,1,T,1.5,11.326,1,51.47,?-0.0942,29.033,0,51.1536621,0.182062,380000
BR29DP,51.389812,0.006936,F,2,N,2,A,1,S,1.5,11.343,1,51.47,?-0.0942,28.947,0,51.1536621,0.182062,575000
BR29DR,51.38889,0.010331,L,1,N,2,A,1,T,1.5,11.57,1,51.47,?-0.0942,28.755,0,51.1536621,0.182062,370000
BR29EE,51.39043,0.017025,F,2,N,2,A,1,D,2,11.736,1,51.47,?-0.0942,28.722,0,51.1536621,0.182062,1150000
BR29FL,51.395484,0.027454,F,2,N,2,A,1,S,1.5,11.823,1,51.47,?-0.0942,28.96,0,51.1536621,0.182062,618000
BR29GE,51.39713,0.020137,F,2,N,2,A,1,T,1.5,11.335,1,51.47,?-0.0942,29.322,0,51.1536621,0.182062,600000
BR29GQ,51.387305,0.03859,F,2,N,2,A,1,S,1.5,13.012,1,51.47,?-0.0942,27.831,0,51.1536621,0.182062,480000
BR29GS,51.387364,0.039326,F,2,N,2,A,1,T,1.5,13.043,1,51.47,?-0.0942,27.819,0,51.1536621,0.182062,516500
BR29JN,51.397525,0.025387,F,2,N,2,B,2.5,T,1.5,11.561,1,51.47,?-0.0942,29.224,0,51.1536621,0.182062,390000
BR29JS,51.399354,0.021543,F,2,N,2,A,1,T,1.5,11.229,1,51.47,?-0.0942,29.513,0,51.1536621,0.182062,653000
BR29LF,51.397255,0.027446,F,2,N,2,A,1,T,1.5,11.685,1,51.47,?-0.0942,29.143,0,51.1536621,0.182062,380000
BR29LL,51.398444,0.029425,F,2,N,2,A,1,S,1.5,11.694,1,51.47,?-0.0942,29.216,0,51.1536621,0.182062,560000
BR29PP,51.389716,0.039574,F,2,N,2,A,1,T,1.5,12.873,1,51.47,?-0.0942,28.057,0,51.1536621,0.182062,475000
BR29PY,51.390413,0.039821,F,2,N,2,A,1,T,1.5,12.831,1,51.47,?-0.0942,28.124,0,51.1536621,0.182062,427500
BR29QS,51.394436,0.034451,F,2,N,2,A,1,S,1.5,12.253,1,51.47,?-0.0942,28.674,0,51.1536621,0.182062,415000
BR29QZ,51.396204,0.039302,F,2,N,2,A,1,S,1.5,12.369,1,51.47,?-0.0942,28.74,0,51.1536621,0.182062,625000
BR29RF,51.396153,0.035505,F,2,N,2,A,1,T,1.5,12.177,1,51.47,?-0.0942,28.827,0,51.1536621,0.182062,527500
BR29SG,51.393533,0.039298,F,2,N,2,A,1,S,1.5,12.568,1,51.47,?-0.0942,28.461,0,51.1536621,0.182062,710000
BR29SN,51.390726,0.035796,F,2,N,2,A,1,S,1.5,12.606,1,51.47,?-0.0942,28.256,0,51.1536621,0.182062,447000
BR29UJ,51.386258,0.038817,F,2,N,2,A,1,T,1.5,13.105,1,51.47,?-0.0942,27.717,0,51.1536621,0.182062,520000
BR29UQ,51.386973,0.038029,L,1,N,2,A,1,F,1,13.01,1,51.47,?-0.0942,27.811,0,51.1536621,0.182062,320000
BR31AJ,51.406048,-0.028803,F,2,N,2,A,1,T,1.5,8.433,1,51.47,?-0.0942,30.252,0,51.4654953,-0.454687267,750000
BR31BY,51.41853,-0.034191,F,2,N,2,A,1,S,1.5,7.075,1,51.47,?-0.0942,29.608,0,51.4654953,-0.454687267,740000
BR31HP,51.410913,-0.028795,L,1,N,2,A,1,F,1,7.982,1,51.47,?-0.0942,30.138,0,51.4654953,-0.454687267,407000
BR31JE,51.411176,-0.043997,F,2,N,2,A,1,D,2,7.409,1,51.47,?-0.0942,29.1,0,51.4654953,-0.454687267,1225000
BR31JW,51.409033,-0.030371,F,2,N,2,A,1,T,1.5,8.095,1,51.47,?-0.0942,30.074,0,51.4654953,-0.454687267,480000
BR31JW,51.409033,-0.030371,F,2,N,2,A,1,T,1.5,8.095,1,51.47,?-0.0942,30.074,0,51.4654953,-0.454687267,530000
BR31LS,51.411991,-0.042683,F,2,N,2,A,1,T,1.5,7.373,1,51.47,?-0.0942,29.171,0,51.4654953,-0.454687267,605000
BR31LT,51.413625,-0.044713,F,2,N,2,A,1,S,1.5,7.146,1,51.47,?-0.0942,28.996,0,51.4654953,-0.454687267,995000
BR31NB,51.412376,-0.02702,L,1,N,2,A,1,F,1,7.921,1,51.47,?-0.0942,30.226,0,51.4654953,-0.454687267,440000
BR31NR,51.417329,-0.033854,L,1,N,2,A,1,F,1,7.197,1,51.47,?-0.0942,29.655,0,51.4654953,-0.454687267,417000
BR31PP,51.414413,-0.025698,L,1,N,2,A,1,F,1,7.794,1,51.47,?-0.0942,30.272,0,51.4654953,-0.454687267,350000
BR31QG,51.413918,-0.028881,L,1,N,2,A,1,F,1,7.706,1,51.47,?-0.0942,30.066,0,51.4654953,-0.454687267,390000
BR31QH,51.415798,-0.032122,F,2,N,2,A,1,T,1.5,7.405,1,51.47,?-0.0942,29.805,0,51.4654953,-0.454687267,1175000
BR31RN,51.415701,-0.029567,L,1,N,2,A,1,F,1,7.518,1,51.47,?-0.0942,29.981,0,51.4654953,-0.454687267,375000
BR31RQ,51.416805,-0.031576,L,1,N,2,A,1,F,1,7.337,1,51.47,?-0.0942,29.821,0,51.4654953,-0.454687267,353800
BR31RZ,51.420011,-0.024894,L,1,N,2,A,1,F,1,7.346,1,51.47,?-0.0942,30.214,0,51.4654953,-0.454687267,280000
BR31TF,51.42199,-0.021213,L,1,N,2,A,1,F,1,7.354,1,51.47,?-0.0942,30.429,0,51.4654953,-0.454687267,242500
BR33HA,51.390288,-0.037127,F,2,N,2,A,1,T,1.5,9.707,1,51.47,?-0.0942,30.133,0,51.4654953,-0.454687267,560000
BR33HE,51.391886,-0.035319,F,2,N,2,A,1,T,1.5,9.597,1,51.47,?-0.0942,30.204,0,51.4654953,-0.454687267,523000
BR33HH,51.3975,-0.03551,F,2,N,2,A,1,T,1.5,9.03,1,51.47,?-0.0942,30.027,0,51.4654953,-0.454687267,550000
BR33NG,51.404831,-0.027029,F,2,N,2,A,1,D,2,8.613,1,51.47,?-0.0942,30.403,0,51.4654953,-0.454687267,1149500
BR33PH,51.398866,-0.030635,F,2,N,2,A,1,S,1.5,9.054,1,51.47,?-0.0942,30.316,0,51.4654953,-0.454687267,675000
BR33PT,51.401776,-0.037886,F,2,N,2,A,1,S,1.5,8.532,1,51.47,?-0.0942,29.749,0,51.4654953,-0.454687267,617500
BR33PY,51.398885,-0.034976,F,2,N,2,A,1,T,1.5,8.91,1,51.47,?-0.0942,30.024,0,51.4654953,-0.454687267,700000
BR33PY,51.398885,-0.034976,F,2,N,2,A,1,T,1.5,8.91,1,51.47,?-0.0942,30.024,0,51.4654953,-0.454687267,671500
BR33RG,51.398012,-0.041353,F,2,N,2,A,1,T,1.5,8.803,1,51.47,?-0.0942,29.62,0,51.4654953,-0.454687267,520000
BR33RL,51.393129,-0.042999,F,2,N,2,A,1,T,1.5,9.255,1,51.47,?-0.0942,29.654,0,51.4654953,-0.454687267,535000
BR33RT,51.39066,-0.042156,F,2,N,2,A,1,T,1.5,9.531,1,51.47,?-0.0942,29.787,0,51.4654953,-0.454687267,490000
BR33RU,51.3898,-0.040209,F,2,N,2,A,1,S,1.5,9.672,1,51.47,?-0.0942,29.943,0,51.4654953,-0.454687267,525000
BR33RW,51.391814,-0.042308,F,2,N,2,A,1,T,1.5,9.409,1,51.47,?-0.0942,29.74,0,51.4654953,-0.454687267,474000
BR33RZ,51.390712,-0.04362,F,2,N,2,A,1,T,1.5,9.488,1,51.47,?-0.0942,29.687,0,51.4654953,-0.454687267,570000
BR33SB,51.39186,-0.045051,F,2,N,2,A,1,T,1.5,9.333,1,51.47,?-0.0942,29.556,0,51.4654953,-0.454687267,500000
BR33XD,51.394477,-0.016176,F,2,N,2,A,1,D,2,9.989,1,51.47,?-0.0942,30.12,0,51.1536621,0.182062,1075000
BR34AD,51.396988,-0.04627,F,2,N,2,A,1,S,1.5,8.772,1,51.47,?-0.0942,29.32,0,51.4654953,-0.454687267,437500
BR34AS,51.397522,-0.044853,F,2,N,2,A,1,T,1.5,8.755,1,51.47,?-0.0942,29.4,0,51.4654953,-0.454687267,410000
BR34AW,51.394318,-0.04256,F,2,N,2,A,1,S,1.5,9.145,1,51.47,?-0.0942,29.647,0,51.4654953,-0.454687267,415000
BR34DN,51.39994,-0.048028,F,2,N,2,A,1,T,1.5,8.422,1,51.47,?-0.0942,29.118,0,51.4654953,-0.454687267,315000
BR34EA,51.401221,-0.050432,F,2,N,2,A,1,S,1.5,8.228,1,51.47,?-0.0942,28.921,0,51.4654953,-0.454687267,568000
BR34FB,51.399351,-0.04236,L,1,N,2,A,1,F,1,8.639,1,51.47,?-0.0942,29.515,0,51.4654953,-0.454687267,315000
BR34HP,51.403575,-0.037938,F,2,N,2,A,1,T,1.5,8.352,1,51.47,?-0.0942,29.698,0,51.4654953,-0.454687267,750000
BR34HP,51.403575,-0.037938,F,2,N,2,A,1,T,1.5,8.352,1,51.47,?-0.0942,29.698,0,51.4654953,-0.454687267,650000
BR34LN,51.403939,-0.041416,F,2,N,2,A,1,T,1.5,8.206,1,51.47,?-0.0942,29.454,0,51.4654953,-0.454687267,835000
BR34LT,51.409562,-0.040457,F,2,N,2,A,1,S,1.5,7.684,1,51.47,?-0.0942,29.378,0,51.4654953,-0.454687267,670000
BR34NF,51.408535,-0.045203,F,2,N,2,A,1,T,1.5,7.632,1,51.47,?-0.0942,29.082,0,51.4654953,-0.454687267,495000
BR34NF,51.408535,-0.045203,F,2,N,2,A,1,T,1.5,7.632,1,51.47,?-0.0942,29.082,0,51.4654953,-0.454687267,575000
BR34NN,51.404665,-0.053132,F,2,N,2,A,1,S,1.5,7.803,1,51.47,?-0.0942,28.645,0,51.4654953,-0.454687267,485000
BR34PL,51.407431,-0.033517,L,1,N,2,A,1,F,1,8.13,1,51.47,?-0.0942,29.9,0,51.4654953,-0.454687267,385000
BR34PX,51.407706,-0.042406,F,2,N,2,A,1,F,1,7.802,1,51.47,?-0.0942,29.291,0,51.4654953,-0.454687267,870000
BR34PZ,51.40645,-0.043682,F,2,N,2,A,1,S,1.5,7.886,1,51.47,?-0.0942,29.237,0,51.4654953,-0.454687267,820000
BR34QX,51.405756,-0.045753,F,2,N,2,A,1,T,1.5,7.894,1,51.47,?-0.0942,29.114,0,51.4654953,-0.454687267,535000
BR34SJ,51.405006,-0.054699,L,1,N,2,A,1,D,2,7.728,1,51.47,?-0.0942,28.531,0,51.4654953,-0.454687267,325000
BR34SP,51.408717,-0.049121,F,2,N,2,A,1,T,1.5,7.497,1,51.47,?-0.0942,28.812,0,51.4654953,-0.454687267,615000
BR34SS,51.407011,-0.052529,F,2,N,2,A,1,T,1.5,7.576,1,51.47,?-0.0942,28.625,0,51.4654953,-0.454687267,685000
BR34TW,51.407599,-0.053295,F,2,N,2,A,1,T,1.5,7.496,1,51.47,?-0.0942,28.558,0,51.4654953,-0.454687267,650000
BR35BL,51.412191,-0.016071,L,1,N,2,A,1,F,1,8.405,1,51.47,?-0.0942,30.974,0,51.4654953,-0.454687267,265000
BR35BT,51.414792,-0.018849,L,1,N,2,A,1,F,1,8.06,1,51.47,?-0.0942,30.73,0,51.4654953,-0.454687267,625000
BR35DG,51.411743,-0.020979,L,1,N,2,A,1,F,1,8.229,1,51.47,?-0.0942,30.65,0,51.4654953,-0.454687267,375000
BR35DG,51.411743,-0.020979,L,1,N,2,A,1,F,1,8.229,1,51.47,?-0.0942,30.65,0,51.4654953,-0.454687267,397300
BR35ES,51.410261,-0.012056,L,1,N,2,A,1,F,1,8.749,1,51.47,?-0.0942,31.29,0,51.4654953,-0.454687267,360000
BR35GD,51.41276,-0.016204,F,2,N,2,A,1,D,2,8.351,1,51.47,?-0.0942,30.953,0,51.4654953,-0.454687267,725000
BR35HA,51.40952,-0.003345,F,2,N,2,A,1,S,1.5,9.213,1,51.47,?-0.0942,31.236,0,51.1536621,0.182062,825000
BR35HF,51.410396,-0.015214,F,2,N,2,A,1,T,1.5,8.596,1,51.47,?-0.0942,31.072,0,51.4654953,-0.454687267,520000
BR35HN,51.408921,-0.01417,L,1,N,2,A,1,F,1,8.769,1,51.47,?-0.0942,31.176,0,51.4654953,-0.454687267,305000
BR35HS,51.408332,-0.00436,L,1,N,2,A,1,F,1,9.263,1,51.47,?-0.0942,31.145,0,51.1536621,0.182062,392500
BR35JA,51.409282,-0.016887,L,1,N,2,A,1,F,1,8.62,1,51.47,?-0.0942,30.983,0,51.4654953,-0.454687267,315000
BR35LN,51.410479,-0.023867,L,1,N,2,A,1,F,1,8.22,1,51.47,?-0.0942,30.482,0,51.4654953,-0.454687267,385000
BR35NU,51.406197,-0.015827,L,1,N,2,A,1,F,1,8.936,1,51.47,?-0.0942,31.127,0,51.4654953,-0.454687267,575000
BR35NY,51.409191,-0.011498,L,1,N,2,B,2.5,F,1,8.864,1,51.47,?-0.0942,31.351,0,51.4654953,-0.454687267,245000
BR35NZ,51.406592,-0.015206,L,1,N,2,A,1,F,1,8.927,1,51.47,?-0.0942,31.16,0,51.4654953,-0.454687267,220000
BR35PA,51.406942,-0.010963,F,2,N,2,A,1,D,2,9.08,1,51.47,?-0.0942,31.2,0,51.1536621,0.182062,1010000
