pcd,price,lng,lat
N13GG,465000,-0.090632,51.541871
N13GN,571500,-0.085652,51.538534
N13GZ,419426,-0.086106,51.539405
N13HA,396500,-0.083522,51.546332
N13HQ,365000,-0.08762,51.539412
N13HU,685000,-0.083343,51.545448
N13HW,783000,-0.088343,51.539711
N13HX,425000,-0.083705,51.544042
N13JA,566000,-0.084369,51.542317
N13JD,485000,-0.084941,51.54105
N13JH,147000,-0.08563,51.538723
N13JZ,815000,-0.084766,51.542827
N13LG,742500,-0.085761,51.5435
N13LH,595000,-0.088456,51.543562
N13LJ,750000,-0.085961,51.543198
N13LL,614360,-0.086518,51.543
N13LQ,505000,-0.088342,51.543866
N13LS,945000,-0.086674,51.542706
N13LT,415000,-0.084572,51.543319
N13NU,966250,-0.086862,51.542007
N13NW,535000,-0.087795,51.544246
N13NX,397500,-0.08509,51.541978
N13PH,539666.67,-0.095009,51.541358
N13PJ,410000,-0.087187,51.54596
N13QD,365000,-0.086148,51.544936
N144BD,316070,-0.133691,51.645824
N144BE,413500,-0.133838,51.644729
N144BF,415000,-0.13402,51.646269
N144BH,377500,-0.132808,51.643409
N144BP,270000,-0.135798,51.645635
N144BW,270000,-0.137448,51.637394
N144BX,392500,-0.136952,51.637512
N144DL,312500,-0.133594,51.640454
N144DP,370000,-0.13381,51.640817
N144DX,362500,-0.131267,51.641505
N144ER,520000,-0.132528,51.646345
N144EX,369333.33,-0.133309,51.647049
N144EY,540000,-0.134265,51.646984
N144HJ,372000,-0.141437,51.644804
N144HX,365000,-0.134818,51.647613
N144JR,390000,-0.128871,51.638967
N144LQ,327000,-0.126451,51.638074
N144PJ,425000,-0.13937,51.637749
N144PN,245000,-0.141335,51.639165
N144QD,347000,-0.138298,51.638154
N144QW,350000,-0.139426,51.638922
N144QX,423333.33,-0.131302,51.643466
N144QZ,435000,-0.140275,51.63895
N144RB,280000,-0.132024,51.644538
N144RD,390000,-0.13255,51.645122
N144XB,350000,-0.129173,51.648836
N145EY,375000,-0.131146,51.632852
N145HJ,338750,-0.135553,51.636375
N146DF,352500,-0.125475,51.629156
N146ED,260000,-0.125847,51.627858
N146EG,383333.33,-0.124873,51.626658
N146EN,650000,-0.123588,51.625253
N146JD,475000,-0.127813,51.633779
N146PT,429000,-0.125287,51.63301
N146QP,381333.33,-0.12513,51.631209
N146SP,344500,-0.126891,51.631966
N147AA,434625,-0.125224,51.625513
N147BE,485000,-0.118163,51.622906
N147BT,435000,-0.114653,51.622886
N147DJ,445000,-0.123005,51.622498
N147EA,375000,-0.120841,51.621375
N147PF,255000,-0.133498,51.626964
N14AW,470000,-0.080036,51.546923
N14BD,675000,-0.079271,51.545561
N14BT,420000,-0.084038,51.546754
N14BY,582000,-0.076846,51.545611
N14DD,485000,-0.078512,51.544795
N14EA,830000,-0.082115,51.545509
N14EP,242000,-0.076634,51.544817
N14FD,477500,-0.08594,51.548179
N14HS,600000,-0.08273,51.543918
N14HX,529000,-0.081422,51.544481
N14JL,678000,-0.076741,51.544333
N14JY,502525,-0.079224,51.542908
N14LA,759000,-0.078669,51.543078
N14NA,590000,-0.084457,51.54811
N14NF,247000,-0.084271,51.547046
N14NX,718000,-0.081663,51.547678
N14PE,475000,-0.083554,51.546944
N14PJ,686000,-0.082184,51.548307
N14PL,440500,-0.081724,51.548956
N14PR,630000,-0.084392,51.549997
N14PU,881500,-0.081468,51.549905
N14QH,815000,-0.08348,51.549731
N14QY,395000,-0.086968,51.550138
N14RG,522500,-0.087,51.549383
N14RN,750000,-0.087271,51.548417
N14SA,490000,-0.076973,51.541567
N14SN,470000,-0.077288,51.541977
N153AL,410000,-0.091367,51.585041
N153AN,400000,-0.091409,51.58636
N153BA,330000,-0.093038,51.582952
N153BS,450000,-0.090358,51.584905
N153HP,410000,-0.098736,51.586165
N153HR,450000,-0.09918,51.585293
N153HU,320000,-0.098387,51.584579
N153JP,418000,-0.098228,51.582074
N153LD,300000,-0.101734,51.590431
N153LR,320000,-0.095584,51.589036
N153LS,350000,-0.094764,51.587668
N153LT,404000,-0.094222,51.587449
N153LX,432500,-0.095698,51.589425
N153QX,363500,-0.091964,51.586984
N153RA,400000,-0.091758,51.587328
N153RF,285000,-0.096023,51.585437
N153SD,485000,-0.096107,51.582066
N153TP,465000,-0.096568,51.58139
N154AT,242000,-0.067068,51.586097
N154AU,285500,-0.065184,51.586264
N154AX,336500,-0.065723,51.586479
N154AY,350000,-0.065708,51.586839
N154BA,277500,-0.065568,51.58743
N154DL,390000,-0.068663,51.585242
N154DR,250000,-0.070342,51.58616
N154EB,471750,-0.079339,51.585714
N154EL,372000,-0.079014,51.588732
N154FA,428785.71,-0.078357,51.586075
N154FP,330000,-0.07448,51.587298
N154HL,385000,-0.084079,51.588003
N154JB,326500,-0.072384,51.588729
N154JF,285333.33,-0.073109,51.589667
N154JN,490000,-0.077866,51.589577
N154NA,416500,-0.069385,51.583536
N154NP,450000,-0.071604,51.582601
N154NR,360000,-0.070806,51.581671
N154QH,155500,-0.064139,51.586058
N154QR,292000,-0.063805,51.585173
N154SH,338000,-0.07558,51.586201
N154SL,396438,-0.077243,51.586822
N154SZ,280000,-0.073728,51.586296
N154UR,166500,-0.071031,51.586243
N155AA,145000,-0.078131,51.58528
N155AJ,227000,-0.083764,51.586569
N155AX,445501,-0.08779,51.58283
N155BA,480000,-0.088423,51.583635
N155DE,370000,-0.078331,51.584978
N155DJ,310000,-0.082853,51.584983
N155DS,245000,-0.082996,51.584227
N155HD,255000,-0.08145,51.582223
N155JH,535000,-0.084441,51.582488
N155JN,392500,-0.084799,51.583933
N155LG,225000,-0.07785,51.58167
N155LJ,331000,-0.078354,51.58238
N155LU,255000,-0.080114,51.580682
N155NS,325000,-0.076611,51.584781
N155PF,242360,-0.074068,51.58168
N156BW,220500,-0.06418,51.579314
N156HA,430000,-0.082918,51.575467
N156HL,447500,-0.082795,51.576328
N156LT,351250,-0.072896,51.576016
N156NH,400000,-0.075591,51.577065
N156PT,588000,-0.077298,51.575258
N156QJ,430000,-0.081319,51.576754
N156RS,240000,-0.086369,51.577133
N156SA,300000,-0.084663,51.578322
N156SL,336000,-0.084258,51.577908
N156SS,290000,-0.083912,51.578577
N156TA,333750,-0.071655,51.578405
N156TP,375000,-0.069677,51.578685
N156UF,371000,-0.071604,51.579544
N156UU,331000,-0.069138,51.580261
N15AA,700000,-0.077809,51.538894
N15DJ,93357,-0.085243,51.536271
N15EA,1100000,-0.089141,51.535813
N15ED,755000,-0.088253,51.536052
N15EE,538710,-0.088204,51.535806
N15EH,320000,-0.086033,51.532902
N15EN,509500,-0.077412,51.539722
N15ER,450000,-0.077772,51.540069
N15ET,534500,-0.078799,51.536959
N15FD,745833.33,-0.08629,51.536443
N15FE,807190,-0.08629,51.536443
N15FF,780666.67,-0.08569,51.536316
N15FJ,358750,-0.084895,51.536699
N15JQ,375000,-0.080786,51.534237
N15LG,1030000,-0.080464,51.533657
N15LL,345000,-0.077598,51.5353
N15NH,430000,-0.084326,51.536471
N15NP,405000,-0.08307,51.536172
N15PH,552500,-0.084684,51.537271
N15QL,585000,-0.079301,51.536641
N15QS,687500,-0.078485,51.537869
N15RR,422500,-0.079237,51.53575
N15RS,570000,-0.078267,51.535842
N15SB,500000,-0.079498,51.537094
N15SL,391000,-0.079729,51.53743
N15SR,372000,-0.08332,51.537768
N15TB,365000,-0.080084,51.538578
N15TD,295000,-0.079235,51.538555
N15TF,556250,-0.080474,51.537191
N15TW,300000,-0.083374,51.538542
N160AH,475000,-0.079774,51.56342
N160AQ,146000,-0.080891,51.566369
N160BE,400000,-0.081395,51.563635
N160BJ,515000,-0.073898,51.563245
N160DB,681000,-0.074951,51.559411
N160DL,801000,-0.076896,51.558795
N160ED,465000,-0.078712,51.560201
N160EG,498500,-0.078737,51.561325
N160EP,325000,-0.07911,51.561727
N160EU,575650,-0.07752,51.560415
N160HL,420000,-0.087511,51.564355
N160HP,405000,-0.089147,51.563962
N160HZ,618333.33,-0.084427,51.563936
N160JD,475000,-0.08159,51.562442
N160JH,466666.67,-0.082286,51.562355
N160JT,775000,-0.081925,51.56209
N160PT,415000,-0.082589,51.563034
N160QP,607500,-0.083132,51.564194
N160QU,440000,-0.085785,51.564921
N160RF,857000,-0.079778,51.560254
N160SH,400000,-0.080842,51.558608
N160SX,421500,-0.07827,51.559117
N160UL,372000,-0.082784,51.56114
N165AR,670500,-0.083878,51.574925
N165BD,460000,-0.078662,51.568239
N165BH,240100,-0.078165,51.567008
N165BT,240000,-0.08151,51.567755
N165DF,815000,-0.078993,51.571689
N165EA,280000,-0.08304,51.572555
N165EP,485000,-0.085747,51.568931
N165FG,995000,-0.0744,51.568783
N165HN,250000,-0.085278,51.569427
N165HR,367250,-0.078523,51.56982
N165HZ,701000,-0.080685,51.572007
N165JA,425000,-0.082134,51.573521
N165JN,703000,-0.080407,51.572377
N165JU,340000,-0.079628,51.573741
N165NR,382500,-0.082703,51.56684
N165NZ,602500,-0.080466,51.566165
N165PB,525000,-0.08387,51.565852
N165PF,384000,-0.07271,51.574886
N165PR,500000,-0.077199,51.57076
N165PT,489166.67,-0.076781,51.570403
N165PX,425000,-0.073977,51.569844
N165QD,377500,-0.075925,51.568806
N165RB,348000,-0.074262,51.571297
N165RU,370000,-0.075565,51.572892
N165SH,370000,-0.074568,51.565421
N165SJ,675000,-0.07488,51.565192
N165TG,310000,-0.074401,51.568349
N165TU,430000,-0.073633,51.564326
N165TZ,396500,-0.073284,51.570192
N165UD,557500,-0.08995,51.564359
N165UE,605000,-0.091596,51.564332
N165UR,450000,-0.085313,51.565848
N166AD,387000,-0.066199,51.565427
N166AE,210000,-0.061111,51.576476
N166AJ,322000,-0.063891,51.565065
N166AN,206625,-0.061574,51.576207
N166AP,385000,-0.062441,51.565563
N166AR,137500,-0.061585,51.565674
N166AX,340000,-0.064343,51.566037
N166DJ,557000,-0.065449,51.576286
N166DN,150000,-0.061222,51.575236
N166ES,237500,-0.069922,51.569573
N166HH,430000,-0.07063,51.569816
N166HJ,482000,-0.071876,51.570385
N166HR,350000,-0.064088,51.568299
N166HT,640000,-0.06357,51.568207
N166JU,400000,-0.061227,51.566307
N166LP,600000,-0.067174,51.568617
N166NB,350000,-0.063843,51.569587
N166ND,249000,-0.06557,51.568413
N166NH,410000,-0.063309,51.569264
N166NL,635000,-0.066521,51.567015
N166NP,555500,-0.067042,51.566978
N166QF,430333.33,-0.065728,51.569717
N166QS,320000,-0.071273,51.569962
N166SL,350000,-0.06832,51.574949
N166TB,522500,-0.065853,51.576284
N166TH,525000,-0.066879,51.575591
N166TJ,390000,-0.069783,51.575162
N166UP,420000,-0.071267,51.566079
N166UR,487000,-0.070851,51.566304
N166XD,415000,-0.069914,51.566612
N166XF,520562.5,-0.069475,51.566092
N166XN,367500,-0.070602,51.568764
N166XQ,348625,-0.069172,51.567186
N166XS,205000,-0.072632,51.566911
N166XW,435000,-0.070602,51.568764
N167AA,752500,-0.069472,51.563781
N167AH,742333.33,-0.068483,51.563677
N167AT,448000,-0.066065,51.558024
N167BD,400000,-0.063864,51.559579
N167BH,690000,-0.063727,51.560098
N167BL,435000,-0.064811,51.559703
N167BQ,417500,-0.063249,51.559452
N167BU,540000,-0.065981,51.559335
N167BX,620000,-0.066735,51.559923
N167DG,530000,-0.071438,51.562995
N167ED,435000,-0.066021,51.563149
N167HB,421666.67,-0.072041,51.563751
N167HD,365837.5,-0.071413,51.563579
N167HF,328750,-0.072869,51.563621
N167LF,392000,-0.072836,51.562011
N167LH,695000,-0.071402,51.561124
N167NH,640000,-0.072807,51.558602
N167NS,660000,-0.073803,51.558933
N167NX,600000,-0.073212,51.559949
N167PL,295000,-0.074199,51.557753
N167PP,525000,-0.070225,51.559279
N167QD,555000,-0.07,51.557081
N167QJ,559000,-0.070403,51.557513
N167QS,357600,-0.067914,51.555249
N167QT,337500,-0.067522,51.556044
N167RH,300000,-0.066072,51.560928
N167RJ,782220,-0.065222,51.560896
N167RR,500000,-0.064187,51.560466
N167SD,485000,-0.069891,51.55966
N167SJ,826522,-0.068087,51.558651
N167SR,517500,-0.068365,51.558223
N167ST,360000,-0.066381,51.558407
N167TD,560000,-0.070692,51.55506
N167TH,392000,-0.072823,51.554808
N167TW,300000,-0.070531,51.554428
N167UH,436250,-0.0692,51.556232
N167UJ,422500,-0.068895,51.555939
N167UR,690000,-0.072347,51.555501
N167UU,425319.8,-0.072409,51.555801
N167UX,489750,-0.072235,51.556093
N167XB,100000,-0.074622,51.552564
N167XJ,450000,-0.074792,51.551576
N168AR,702000,-0.078285,51.5522
N168AU,442500,-0.075731,51.551537
N168BF,506666.67,-0.080947,51.552398
N168DF,497500,-0.077438,51.552779
N168DL,621271,-0.077284,51.553694
N168EA,341000,-0.076685,51.556607
N168EB,481000,-0.076537,51.556352
N168ED,608750,-0.076509,51.556048
N168EF,640000,-0.077123,51.555813
N168EJ,475000,-0.077067,51.557818
N168JB,840000,-0.076191,51.54918
N168JG,460000,-0.077328,51.549243
N168JZ,600000,-0.076322,51.54982
N168LG,150000,-0.08264,51.551884
N168LL,293750,-0.079269,51.551083
N168LS,327000,-0.07966,51.55037
N168LY,325000,-0.08077,51.550729
N168NH,462000,-0.082625,51.550517
N168PP,500000,-0.083191,51.552837
N168QE,460000,-0.084155,51.55324
N168QR,420000,-0.083869,51.554206
N168QS,485000,-0.083365,51.554189
N168QY,475000,-0.08287,51.555665
N168RJ,320000,-0.080215,51.557069
N168RX,490000,-0.081077,51.555438
N168RZ,255000,-0.082264,51.555331
N168SB,600000,-0.079943,51.555293
N168SD,767500,-0.08024,51.5551
N168SH,390000,-0.079362,51.555401
N168SL,370000,-0.079306,51.556029
N168SN,487500,-0.079834,51.556523
N168SW,755000,-0.079156,51.556919
N168TA,690000,-0.081799,51.556088
N168TJ,475000,-0.08233,51.554109
N168TL,393750,-0.081801,51.553984
N168UG,540000,-0.080891,51.55369
N168UT,510000,-0.077178,51.551093
N168UX,500000,-0.077751,51.550482
N168XH,875000,-0.0759,51.554705
N169AP,300000,-0.087548,51.557306
N169AQ,240000,-0.087615,51.558107
N169AW,661000,-0.086036,51.55792
N169AY,550000,-0.086234,51.558345
N169BA,437750,-0.089094,51.55654
N169BB,350000,-0.088916,51.55633
N169BN,431250,-0.08993,51.556212
N169BT,440000,-0.086243,51.552294
N169BX,490000,-0.089033,51.55421
N169DB,855000,-0.090657,51.556421
N169DD,455000,-0.090666,51.556565
N169DR,480000,-0.089533,51.557086
N169DX,450000,-0.089341,51.556157
N169HL,450000,-0.086635,51.559458
N169JB,400000,-0.088137,51.558376
N169JR,560500,-0.082023,51.558322
N169JS,410000,-0.082302,51.557517
N169JU,585000,-0.082825,51.558452
N169NH,107333.33,-0.087831,51.553291
N169NP,761000,-0.086434,51.554626
N169NS,825000,-0.087858,51.554721
N169NX,466500,-0.087356,51.555333
N169PD,611500,-0.0839,51.555529
N169PH,515333.33,-0.084416,51.553909
N169PL,829025,-0.084547,51.555233
N169PQ,390000,-0.085503,51.552407
N16BH,141625,-0.085226,51.529852
N16BL,433500,-0.08593,51.529501
N16BN,392500,-0.084555,51.52965
N16BZ,409500,-0.086717,51.528957
N16DH,608500,-0.084679,51.528069
N16DR,970000,-0.086882,51.527772
N16DS,420000,-0.086099,51.52892
N16EH,575000,-0.084504,51.529469
N16FZ,593036.72,-0.087699,51.527617
N16JB,626944.03,-0.085128,51.530462
N16JJ,500000,-0.083632,51.531712
N16JN,499999,-0.085127,51.531134
N16JY,253000,-0.080833,51.529706
N16LD,339625,-0.080811,51.529184
N16LH,500000,-0.082443,51.529471
N16LP,842035.71,-0.080091,51.530262
N16LQ,760000,-0.080991,51.529358
N16LZ,445000,-0.079616,51.528463
N16NT,1165000,-0.081986,51.52834
N16PB,720000,-0.08146,51.527135
N16PG,475000,-0.080449,51.53168
N16PJ,190000,-0.080415,51.531417
N16QD,450000,-0.082792,51.530421
N16QE,320000,-0.081508,51.530095
N16RD,526500,-0.081865,51.532915
N16RX,417000,-0.077589,51.531471
N170BW,300000,-0.06651,51.608166
N170DT,255000,-0.064886,51.607895
N170ET,317000,-0.062834,51.606548
N170EX,270000,-0.064179,51.607283
N170FD,369000,-0.067613,51.598758
N170HL,275000,-0.062036,51.602902
N170JY,321000,-0.054955,51.600671
N170LY,275000,-0.062096,51.600484
N170NE,230000,-0.061073,51.601456
N170NN,330000,-0.059266,51.599466
N170PZ,130000,-0.057928,51.603068
N170RB,285000,-0.056553,51.604169
N170RD,220000,-0.055579,51.603631
N170SX,265000,-0.053441,51.604001
N170TD,245000,-0.064114,51.606344
N170UB,287000,-0.063295,51.605899
N170YH,126000,-0.053618,51.603572
N176AS,355000,-0.093819,51.590518
N176AX,430000,-0.094136,51.589849
N176BT,275828.57,-0.079753,51.593706
N176BY,330000,-0.07978,51.592393
N176BZ,380000,-0.081483,51.592044
N176DE,365000,-0.082584,51.589553
N176DG,345000,-0.082058,51.589706
N176EB,387750,-0.080362,51.59056
N176EY,285000,-0.077399,51.596889
N176FR,266000,-0.087789,51.588085
N176FS,283793.1,-0.071604,51.59386
N176HD,400000,-0.078552,51.596843
N176HJ,371000,-0.077686,51.594778
N176HN,316500,-0.076369,51.594856
N176LN,166000,-0.083339,51.594259
N176NB,240000,-0.082071,51.593861
N176PH,305000,-0.08569,51.588138
N176PP,390000,-0.086167,51.58882
N176QD,261900,-0.071253,51.591912
N176QN,341750,-0.070671,51.589286
N176RF,358000,-0.07477,51.59545
N176RN,345000,-0.074418,51.597638
N176RX,152000,-0.070793,51.597651
N176RY,321750,-0.072161,51.597736
N176RZ,249999,-0.071682,51.596775
N176SU,270000,-0.069253,51.597886
N176TB,295000,-0.074017,51.595177
N176TR,375000,-0.079196,51.589896
N176TW,365000,-0.078736,51.591552
N176UN,256250,-0.073347,51.594709
N176UZ,240000,-0.071903,51.596097
N176XE,327500,-0.076501,51.59823
N176XX,310000,-0.07695,51.589991
N176YG,402500,-0.076928,51.590854
N176YJ,374000,-0.074142,51.592553
N177AW,398364.29,-0.081395,51.601766
N177HL,225000,-0.09083,51.600163
N177JB,285000,-0.091487,51.602053
N177JQ,160000,-0.091002,51.60614
N177LH,260000,-0.086453,51.605121
N177QS,262500,-0.081269,51.598164
N178AQ,275000,-0.069984,51.602089
N178AR,272000,-0.071166,51.602836
N178BS,223000,-0.071976,51.603821
N178BY,345750,-0.068582,51.603486
N178DU,335500,-0.069189,51.605169
N178EA,200500,-0.071877,51.606924
N178HB,245000,-0.076116,51.605975
N178HP,260000,-0.072628,51.605477
N178HQ,280000,-0.074216,51.607194
N178HU,310000,-0.075396,51.608328
N178JF,205000,-0.077727,51.605777
N178JN,218000,-0.077727,51.605777
N178JW,275000,-0.076964,51.605719
N178JX,203000,-0.076206,51.605545
N178LY,350000,-0.069785,51.599639
N178NH,245000,-0.071238,51.600113
N178SH,277500,-0.074167,51.605961
N179BQ,205000,-0.068685,51.593902
N179DG,250000,-0.055755,51.584966
N179DJ,325000,-0.056065,51.586518
N179DN,300000,-0.061995,51.594718
N179DQ,207000,-0.056111,51.586105
N179FH,397500,-0.057935,51.588356
N179HG,342500,-0.065095,51.592098
N179PE,240000,-0.064392,51.588589
N179PN,375000,-0.058247,51.582732
N179PS,350000,-0.058749,51.585843
N179PT,365000,-0.057657,51.586751
N179PW,381666.67,-0.057938,51.583212
N179TR,322000,-0.067342,51.597998
N179UF,260000,-0.06485,51.598533
N179UX,356000,-0.062644,51.598802
N179XG,232500,-0.06314,51.598685
N179XX,390000,-0.058648,51.59906
N179YL,212000,-0.055962,51.59906
N17AP,527500,-0.092248,51.53634
N17AT,700000,-0.090663,51.536638
N17AX,740000,-0.090815,51.536119
N17AY,850000,-0.093859,51.534711
N17BY,541000,-0.094207,51.538173
N17DA,753000,-0.094015,51.536836
N17EE,1165000,-0.094241,51.537004
N17EJ,431950,-0.089071,51.534732
N17EW,950000,-0.096622,51.53276
N17FF,567000,-0.095497,51.534902
N17FN,588000,-0.094867,51.534101
N17FP,530500,-0.095286,51.53444
N17FQ,222000,-0.093746,51.531202
N17FZ,655000,-0.09617,51.535999
N17GJ,156000,-0.089955,51.532885
N17GW,600000,-0.090537,51.53421
N17GY,990000,-0.096317,51.531157
N17GZ,690135.35,-0.089663,51.52961
N17HL,540000,-0.090076,51.532134
N17JL,875000,-0.093688,51.53362
N17JY,470000,-0.08802,51.530911
N17LG,2170000,-0.091851,51.529967
N17LR,338750,-0.09082,51.530148
N17LX,2225000,-0.091775,51.529363
N17NB,487500,-0.089034,51.529408
N17NL,365000,-0.088654,51.529888
N17NY,370000,-0.090405,51.531454
N17PL,447500,-0.087719,51.531554
N17PS,358000,-0.088985,51.531602
N17QW,182000,-0.087851,51.531835
N17RR,925000,-0.094775,51.533476
N17RU,785000,-0.096196,51.533284
N17SH,1170000,-0.095314,51.532658
N17SJ,660000,-0.095329,51.532649
N17SL,830000,-0.094477,51.530945
N17SY,478000,-0.094674,51.533142
N17TE,438000,-0.093361,51.529721
N17TJ,325000,-0.093803,51.529135
N17TU,650000,-0.089986,51.529064
N17TW,798408.5,-0.089663,51.52961
N17TX,767560,-0.089997,51.534714
N181EA,280000,-0.085161,51.608965
N181HR,202500,-0.069728,51.61426
N181PG,255000,-0.075368,51.615801
N181RE,210000,-0.077004,51.615045
N181RS,230000,-0.073112,51.618929
N181RZ,230000,-0.072169,51.61903
N181UY,150000,-0.08297,51.614342
N181XD,200000,-0.082233,51.613323
N181XG,210750,-0.07719,51.612674
N182DA,252000,-0.05433,51.613601
N182DU,219250,-0.052393,51.612625
N182EJ,270000,-0.052887,51.612552
N182EN,300000,-0.062602,51.617434
N182FF,330000,-0.064952,51.611097
N182HQ,187500,-0.055976,51.61506
N182JH,230750,-0.060061,51.613678
N182JJ,189000,-0.060061,51.613678
N182LN,248000,-0.053525,51.614856
N182LS,310000,-0.055144,51.614145
N182QG,180000,-0.053341,51.61747
N182QP,190000,-0.061436,51.615293
N182QX,270000,-0.062094,51.617156
N182QY,310250,-0.061134,51.616969
N182QZ,300000,-0.060381,51.61702
N182TB,245000,-0.067715,51.608939
N182TP,165000,-0.066,51.611906
N182TR,255000,-0.066997,51.611895
N182XT,195000,-0.067527,51.612787
N182YJ,153750,-0.065765,51.611326
N18DF,550000,-0.101745,51.531602
N18DS,470000,-0.099747,51.531803
N18DZ,717000,-0.102728,51.535368
N18GB,740000,-0.097722,51.530916
